accelerator,model,pe_x,pe_y,total_cycle,pe_array_area_mm2,weight_buffer_area_mm2,input_buffer_area_mm2,total_area_mm2,total_macs,dram_energy_mJ,onchip_energy_mJ,total_energy_mJ,edp,log_file
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,46,16,181193440.0,0.204608,0.486951,0.524382,0.204608,,50899.24,36041.5,86940.74,15753092635962.85,test_flexposit_x46_y16.log
Baseline (FP16),gpt2-large,28,16,5456734.0,0.422016,0.515771,0.485785,0.422016,,1604.79,955.71,2560.5,13971961292.61,test_baseline_x28_y16.log
Baseline (FP16),gpt2-xl,28,16,6865291.0,0.422016,0.515771,0.485785,0.422016,,2023.31,1210.14,3233.46,22198613110.4,test_baseline_x28_y16.log
Baseline (FP16),microsoft/phi-2,28,16,220404076.0,0.422016,0.515771,0.485785,0.422016,,65179.13,37944.73,103123.87,22728920443218.43,test_baseline_x28_y16.log
Baseline (FP16),facebook/opt-2.7b,28,16,220206503.0,0.422016,0.515771,0.485785,0.422016,,65120.7,37911.02,103031.72,22688255360632.82,test_baseline_x28_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,28,16,549799110.0,0.422016,0.515771,0.485785,0.422016,,162619.32,94567.04,257186.36,141400829475674.78,test_baseline_x28_y16.log
Baseline (FP16),gpt2-large,78,16,5456734.0,1.175616,0.536284,0.485785,1.175616,,1604.79,945.59,2550.38,13916738547.19,test_baseline_x78_y16.log
Baseline (FP16),gpt2-xl,78,16,6865291.0,1.175616,0.536284,0.485785,1.175616,,2023.31,1220.73,3244.04,22271302030.18,test_baseline_x78_y16.log
Baseline (FP16),microsoft/phi-2,78,16,220404076.0,1.175616,0.536284,0.485785,1.175616,,65179.13,35142.33,100321.47,22111260723105.1,test_baseline_x78_y16.log
Baseline (FP16),facebook/opt-2.7b,78,16,220206503.0,1.175616,0.536284,0.485785,1.175616,,65120.7,35110.86,100231.56,22071641251142.73,test_baseline_x78_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,78,16,549799110.0,1.175616,0.536284,0.485785,1.175616,,162619.32,87745.31,250364.62,137650247599837.28,test_baseline_x78_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,116,16,1480797.0,0.515968,0.607011,0.524382,0.515968,,427.64,329.39,757.03,1121014545.24,test_flexposit_x116_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,116,16,1896395.0,0.515968,0.607011,0.524382,0.515968,,551.98,431.25,983.23,1864595607.23,test_flexposit_x116_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,116,16,60744782.0,0.515968,0.607011,0.524382,0.515968,,17906.17,12738.16,30644.33,1861483136641.34,test_flexposit_x116_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,116,16,66226156.0,0.515968,0.607011,0.524382,0.515968,,19549.9,13830.16,33380.06,2210633344994.88,test_flexposit_x116_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,116,16,172147670.0,0.515968,0.607011,0.524382,0.515968,,50899.24,35221.82,86121.06,14825540593669.3,test_flexposit_x116_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,4,16,16626975.999999998,0.017792,0.502745,0.524382,0.017792,,427.64,487.65,915.29,15218550000.32,test_flexposit_x4_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,4,16,20852206.400000036,0.017792,0.502745,0.524382,0.017792,,551.98,612.38,1164.35,24279367680.03,test_flexposit_x4_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,4,16,728384569.5999986,0.017792,0.502745,0.524382,0.017792,,17906.17,20769.82,38675.99,28170991539164.23,test_flexposit_x4_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,4,16,793869779.2000008,0.017792,0.502745,0.524382,0.017792,,19549.9,21934.25,41484.15,32933014886342.36,test_flexposit_x4_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,4,16,2065144128.0,0.017792,0.502745,0.524382,0.017792,,50899.24,56251.23,107150.47,221281164644351.4,test_flexposit_x4_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,20,16,3403543.9999999995,0.08896,0.500027,0.524382,0.08896,,427.64,322.57,750.22,2553391925.56,test_flexposit_x20_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,20,16,4303950.39999999,0.08896,0.500027,0.524382,0.08896,,551.98,408.75,960.72,4134900421.49,test_flexposit_x20_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,20,16,145849696.0,0.08896,0.500027,0.524382,0.08896,,17906.17,13676.24,31582.41,4606284411756.29,test_flexposit_x20_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,20,16,158946656.0,0.08896,0.500027,0.524382,0.08896,,19549.9,14735.1,34285.0,5449486141423.71,test_flexposit_x20_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,20,16,413733600.0,0.08896,0.500027,0.524382,0.08896,,50899.24,38155.25,89054.49,36844833785027.2,test_flexposit_x20_y16.log
Baseline (FP16),gpt2-large,36,16,5456734.0,0.542592,0.535461,0.485785,0.542592,,1604.79,935.27,2540.06,13860438882.33,test_baseline_x36_y16.log
Baseline (FP16),gpt2-xl,36,16,6865291.0,0.542592,0.535461,0.485785,0.542592,,2023.31,1188.27,3211.58,22048442236.21,test_baseline_x36_y16.log
Baseline (FP16),microsoft/phi-2,36,16,220404076.0,0.542592,0.535461,0.485785,0.542592,,65179.13,36848.92,102028.05,22487398988312.13,test_baseline_x36_y16.log
Baseline (FP16),facebook/opt-2.7b,36,16,220206503.0,0.542592,0.535461,0.485785,0.542592,,65120.7,36815.93,101936.63,22447109700444.32,test_baseline_x36_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,36,16,549799110.0,0.542592,0.535461,0.485785,0.542592,,162619.32,91260.02,253879.34,139582632548069.52,test_baseline_x36_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,48,16,1481463.9999999998,0.213504,0.490169,0.524382,0.213504,,427.64,311.05,738.69,1094343191.72,test_flexposit_x48_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,48,16,1898431.9999999998,0.213504,0.490169,0.524382,0.213504,,551.98,397.65,949.63,1802800194.01,test_flexposit_x48_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,48,16,61445728.0,0.213504,0.490169,0.524382,0.213504,,17906.17,12836.78,30742.95,1889023025489.53,test_flexposit_x48_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,48,16,66952544.0,0.213504,0.490169,0.524382,0.213504,,19549.9,13896.3,33446.2,2239308216597.35,test_flexposit_x48_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,48,16,173385440.0,0.213504,0.490169,0.524382,0.213504,,50899.24,35886.24,86785.49,15047339796488.05,test_flexposit_x48_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,4,16,16221440.0,0.014592,0.50791,0.467155,0.014592,,800.72,1322.84,2123.55,34447072722.36,test_olive_x4_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,4,16,20343616.0,0.014592,0.50791,0.467155,0.014592,,1009.24,1659.15,2668.39,54284677880.03,test_olive_x4_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,4,16,662142976.0,0.014592,0.50791,0.467155,0.014592,,32584.07,54000.17,86584.23,57331140589272.61,test_olive_x4_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,4,16,661549056.0,0.014592,0.50791,0.467155,0.014592,,32555.05,53951.73,86506.78,57228481588148.71,test_olive_x4_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,4,16,1652097024.0,0.014592,0.50791,0.467155,0.014592,,81291.89,134733.03,216024.92,356894128274409.4,test_olive_x4_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,22,16,3026176.0,0.080256,0.48205,0.467155,0.080256,,800.72,773.39,1574.11,4763534272.4,test_olive_x22_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,22,16,3834176.0,0.080256,0.48205,0.467155,0.080256,,1009.24,979.86,1989.1,7626553366.59,test_olive_x22_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,22,16,120991744.0,0.080256,0.48205,0.467155,0.080256,,32584.07,30934.13,63518.2,7685177867961.36,test_olive_x22_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,22,16,120884224.0,0.080256,0.48205,0.467155,0.080256,,32555.05,30906.63,63461.69,7671516928934.3,test_olive_x22_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,22,16,301486080.0,0.080256,0.48205,0.467155,0.080256,,81291.89,77084.12,158376.01,47748162400848.85,test_olive_x22_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,10,16,6543872.0,0.03648,0.464064,0.467155,0.03648,,800.72,920.95,1721.67,11266370330.0,test_olive_x10_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,10,16,8232064.0,0.03648,0.464064,0.467155,0.03648,,1009.24,1158.7,2167.94,17846584698.57,test_olive_x10_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,10,16,264962048.0,0.03648,0.464064,0.467155,0.03648,,32584.07,37295.09,69879.16,18515324419640.81,test_olive_x10_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,10,16,264726528.0,0.03648,0.464064,0.467155,0.03648,,32555.05,37261.92,69816.97,18482405357512.45,test_olive_x10_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,10,16,661405696.0,0.03648,0.464064,0.467155,0.03648,,81291.89,93091.84,174383.73,115338391366914.23,test_olive_x10_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,8,16,8162048.0,0.029184,0.502745,0.467155,0.029184,,800.72,973.44,1774.16,14480771134.69,test_olive_x8_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,8,16,10255552.0,0.029184,0.502745,0.467155,0.029184,,1009.24,1223.27,2232.51,22895595849.1,test_olive_x8_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,8,16,331153408.0,0.029184,0.502745,0.467155,0.029184,,32584.07,39504.89,72088.95,23872502982975.93,test_olive_x8_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,8,16,330856448.0,0.029184,0.502745,0.467155,0.029184,,32555.05,39469.46,72024.52,23829776213532.72,test_olive_x8_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,8,16,826179584.0,0.029184,0.502745,0.467155,0.029184,,81291.89,98557.66,179849.55,148588024886782.53,test_olive_x8_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,20,16,3318016.0,0.07296,0.475385,0.467155,0.07296,,800.72,784.16,1584.88,5258658134.13,test_olive_x20_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,20,16,4198976.0,0.07296,0.475385,0.467155,0.07296,,1009.24,992.36,2001.6,8404666643.23,test_olive_x20_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,20,16,132562944.0,0.07296,0.475385,0.467155,0.07296,,32584.07,31345.27,63929.34,8474661607381.26,test_olive_x20_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,20,16,132445184.0,0.07296,0.475385,0.467155,0.07296,,32555.05,31317.42,63872.47,8459601266197.92,test_olive_x20_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,20,16,330964992.0,0.07296,0.475385,0.467155,0.07296,,81291.89,78253.54,159545.43,52803950761059.68,test_olive_x20_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,28,16,2461528.0,0.124544,0.515771,0.524382,0.124544,,427.64,315.67,743.31,1829689759.2,test_flexposit_x28_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,28,16,3123511.9999999995,0.124544,0.515771,0.524382,0.124544,,551.98,400.26,952.23,2974307863.13,test_flexposit_x28_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,28,16,104682592.00000001,0.124544,0.515771,0.524382,0.124544,,17906.17,13317.02,31223.19,3268524575364.2,test_flexposit_x28_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,28,16,114077024.0,0.124544,0.515771,0.524382,0.124544,,19549.9,14382.11,33932.01,3870862546036.27,test_flexposit_x28_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,28,16,296398560.0,0.124544,0.515771,0.524382,0.124544,,50899.24,37216.29,88115.53,26117316568392.02,test_flexposit_x28_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,80,16,2777338.0,0.29184,0.551929,0.467155,0.29184,,800.72,735.49,1536.2,4266552723.59,test_olive_x80_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,80,16,3510287.0,0.29184,0.551929,0.467155,0.29184,,1009.24,950.64,1959.88,6879740716.65,test_olive_x80_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,80,16,110252351.0,0.29184,0.551929,0.467155,0.29184,,32584.07,27074.38,59658.44,6577483658272.88,test_olive_x80_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,80,16,110153796.0,0.29184,0.551929,0.467155,0.29184,,32555.05,27051.41,59606.46,6565878379156.29,test_olive_x80_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,80,16,274954917.0,0.29184,0.551929,0.467155,0.29184,,81291.89,68066.51,149358.4,41066825471798.46,test_olive_x80_y16.log
BitMod (Bit-Serial),gpt2-large,32,16,1424247.0,0.466432,0.485785,0.524382,0.466432,,417.58,503.46,921.03,1311780271.09,test_bitmod_x32_y16.log
BitMod (Bit-Serial),gpt2-xl,32,16,1847650.0,0.466432,0.485785,0.524382,0.466432,,539.8,639.01,1178.82,2178041880.34,test_bitmod_x32_y16.log
BitMod (Bit-Serial),microsoft/phi-2,32,16,55290440.0,0.466432,0.485785,0.524382,0.466432,,16322.37,19760.91,36083.29,1995060860927.22,test_bitmod_x32_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,32,16,55241069.0,0.466432,0.485785,0.524382,0.466432,,16307.85,19743.22,36051.07,1991499674583.86,test_bitmod_x32_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,32,16,137830050.0,0.466432,0.485785,0.524382,0.466432,,40756.81,49272.44,90029.25,12408736508339.08,test_bitmod_x32_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,114,16,1480797.0,0.507072,0.60557,0.524382,0.507072,,427.64,328.56,756.2,1119780276.7,test_flexposit_x114_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,114,16,1896395.0,0.507072,0.60557,0.524382,0.507072,,551.98,429.9,981.88,1862031104.8,test_flexposit_x114_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,114,16,60744782.0,0.507072,0.60557,0.524382,0.507072,,17906.17,12595.58,30501.75,1852822250339.03,test_flexposit_x114_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,114,16,66226156.0,0.507072,0.60557,0.524382,0.507072,,19549.9,13673.47,33223.37,2200256109281.13,test_flexposit_x114_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,114,16,172147670.0,0.507072,0.60557,0.524382,0.507072,,50899.24,34993.83,85893.07,14786291567936.52,test_flexposit_x114_y16.log
Baseline (FP16),gpt2-large,6,16,10851584.0,0.090432,0.472874,0.485785,0.090432,,1604.79,1331.67,2936.46,31865231558.0,test_baseline_x6_y16.log
Baseline (FP16),gpt2-xl,6,16,13618240.0,0.090432,0.472874,0.485785,0.090432,,2023.31,1671.6,3694.91,50318214613.56,test_baseline_x6_y16.log
Baseline (FP16),microsoft/phi-2,6,16,441779872.0,0.090432,0.472874,0.485785,0.090432,,65179.13,54203.72,119382.86,52740943444490.44,test_baseline_x6_y16.log
Baseline (FP16),facebook/opt-2.7b,6,16,441383072.0,0.090432,0.472874,0.485785,0.090432,,65120.7,54155.04,119275.75,52646295002880.94,test_baseline_x6_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,6,16,1101961536.0,0.090432,0.472874,0.485785,0.090432,,162619.32,135206.6,297825.91,328192702737293.4,test_baseline_x6_y16.log
BitMod (Bit-Serial),gpt2-large,10,16,3300196.0,0.14576,0.464064,0.524382,0.14576,,417.58,557.5,975.08,3217944133.75,test_bitmod_x10_y16.log
BitMod (Bit-Serial),gpt2-xl,10,16,4193312.0,0.14576,0.464064,0.524382,0.14576,,539.8,701.77,1241.58,5206312960.41,test_bitmod_x10_y16.log
BitMod (Bit-Serial),microsoft/phi-2,10,16,132611424.0,0.14576,0.464064,0.524382,0.14576,,16322.37,22558.03,38880.41,5155986132938.22,test_bitmod_x10_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,10,16,132493664.0,0.14576,0.464064,0.524382,0.14576,,16307.85,22537.97,38845.82,5146825412847.51,test_bitmod_x10_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,10,16,330930912.0,0.14576,0.464064,0.524382,0.14576,,40756.81,56305.59,97062.4,32120949082395.21,test_bitmod_x10_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,34,16,2777338.0,0.124032,0.48897,0.467155,0.124032,,800.72,739.38,1540.09,4277360914.74,test_olive_x34_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,34,16,3510287.0,0.124032,0.48897,0.467155,0.124032,,1009.24,938.71,1947.95,6837868787.1,test_olive_x34_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,34,16,110252351.0,0.124032,0.48897,0.467155,0.124032,,32584.07,29154.13,61738.2,6806781630115.81,test_olive_x34_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,34,16,110153796.0,0.124032,0.48897,0.467155,0.124032,,32555.05,29128.47,61683.52,6794673959321.95,test_olive_x34_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,34,16,274954917.0,0.124032,0.48897,0.467155,0.124032,,81291.89,72412.0,153703.89,42261639337277.18,test_olive_x34_y16.log
BitMod (Bit-Serial),gpt2-large,104,16,1424247.0,1.515904,0.499773,0.524382,1.515904,,417.58,533.07,950.65,1353963790.94,test_bitmod_x104_y16.log
BitMod (Bit-Serial),gpt2-xl,104,16,1847650.0,1.515904,0.499773,0.524382,1.515904,,539.8,695.3,1235.1,2282034626.27,test_bitmod_x104_y16.log
BitMod (Bit-Serial),microsoft/phi-2,104,16,55290440.0,1.515904,0.499773,0.524382,1.515904,,16322.37,19204.54,35526.91,1964298740116.59,test_bitmod_x104_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,104,16,55241069.0,1.515904,0.499773,0.524382,1.515904,,16307.85,19187.47,35495.32,1960799601686.29,test_bitmod_x104_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,104,16,137830050.0,1.515904,0.499773,0.524382,1.515904,,40756.81,47688.57,88445.38,12190430537369.33,test_bitmod_x104_y16.log
Baseline (FP16),gpt2-large,50,16,5456734.0,0.7536,0.494503,0.485785,0.7536,,1604.79,935.67,2540.46,13862618948.59,test_baseline_x50_y16.log
Baseline (FP16),gpt2-xl,50,16,6865291.0,0.7536,0.494503,0.485785,0.7536,,2023.31,1195.48,3218.79,22097953022.26,test_baseline_x50_y16.log
Baseline (FP16),microsoft/phi-2,50,16,220404076.0,0.7536,0.494503,0.485785,0.7536,,65179.13,36225.74,101404.88,22350048394863.04,test_baseline_x50_y16.log
Baseline (FP16),facebook/opt-2.7b,50,16,220206503.0,0.7536,0.494503,0.485785,0.7536,,65120.7,36194.57,101315.27,22310281381205.52,test_baseline_x50_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,50,16,549799110.0,0.7536,0.494503,0.485785,0.7536,,162619.32,89617.42,252236.74,138679534743527.53,test_baseline_x50_y16.log
Baseline (FP16),gpt2-large,114,16,5456734.0,1.718208,0.60557,0.485785,1.718208,,1604.79,983.18,2587.97,14121853348.7,test_baseline_x114_y16.log
Baseline (FP16),gpt2-xl,114,16,6865291.0,1.718208,0.60557,0.485785,1.718208,,2023.31,1284.36,3307.67,22708150361.28,test_baseline_x114_y16.log
Baseline (FP16),microsoft/phi-2,114,16,220404076.0,1.718208,0.60557,0.485785,1.718208,,65179.13,35360.2,100539.33,22159278674229.92,test_baseline_x114_y16.log
Baseline (FP16),facebook/opt-2.7b,114,16,220206503.0,1.718208,0.60557,0.485785,1.718208,,65120.7,35326.09,100446.8,22119037725771.13,test_baseline_x114_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,114,16,549799110.0,1.718208,0.60557,0.485785,1.718208,,162619.32,86966.0,249585.32,137221786341438.98,test_baseline_x114_y16.log
Baseline (FP16),gpt2-large,42,16,5456734.0,0.633024,0.479162,0.485785,0.633024,,1604.79,938.73,2543.53,13879340253.04,test_baseline_x42_y16.log
Baseline (FP16),gpt2-xl,42,16,6865291.0,0.633024,0.479162,0.485785,0.633024,,2023.31,1195.58,3218.89,22098636028.96,test_baseline_x42_y16.log
Baseline (FP16),microsoft/phi-2,42,16,220404076.0,0.633024,0.479162,0.485785,0.633024,,65179.13,36431.77,101610.91,22395458203999.39,test_baseline_x42_y16.log
Baseline (FP16),facebook/opt-2.7b,42,16,220206503.0,0.633024,0.479162,0.485785,0.633024,,65120.7,36397.94,101518.64,22355064911163.27,test_baseline_x42_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,42,16,549799110.0,0.633024,0.479162,0.485785,0.633024,,162619.32,91111.98,253731.3,139501240815676.7,test_baseline_x42_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,90,16,1480797.0,0.40032,0.560651,0.524382,0.40032,,427.64,318.83,746.48,1105378393.99,test_flexposit_x90_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,90,16,1896395.0,0.40032,0.560651,0.524382,0.40032,,551.98,413.97,965.94,1831813139.12,test_flexposit_x90_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,90,16,60744782.0,0.40032,0.560651,0.524382,0.40032,,17906.17,12528.59,30434.77,1848753189203.27,test_flexposit_x90_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,90,16,66226156.0,0.40032,0.560651,0.524382,0.40032,,19549.9,13593.67,33143.57,2194971205852.81,test_flexposit_x90_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,90,16,172147670.0,0.40032,0.560651,0.524382,0.40032,,50899.24,35064.24,85963.49,14798413673025.69,test_flexposit_x90_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,114,16,2777338.0,0.415872,0.508079,0.467155,0.415872,,800.72,764.19,1564.9,4346263767.87,test_olive_x114_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,114,16,3510287.0,0.415872,0.508079,0.467155,0.415872,,1009.24,999.07,2008.31,7049728740.93,test_olive_x114_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,114,16,110252351.0,0.415872,0.508079,0.467155,0.415872,,32584.07,27409.32,59993.38,6614411396186.52,test_olive_x114_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,114,16,110153796.0,0.415872,0.508079,0.467155,0.415872,,32555.05,27382.84,59937.89,6602386151938.37,test_olive_x114_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,114,16,274954917.0,0.415872,0.508079,0.467155,0.415872,,81291.89,67389.05,148680.94,40880554930455.5,test_olive_x114_y16.log
